baitID	preyID	N
466090	464572	1
466090	464573	1
466090	464574	1
466090	464575	1
466090	464579	2
466090	464580	1
466090	464584	1
466090	464585	1
466090	464586	1
466090	464587	1
466090	464592	1
466090	464594	1
466090	464596	1
466090	464597	1
466090	464598	2
466090	464599	1
466090	464600	1
466090	464601	1
466090	464603	1
466090	464604	1
466090	464606	1
466090	464607	1
466090	464609	1
466090	464611	1
466090	464612	1
466090	464613	1
466090	464614	1
466090	464616	1
466090	464617	1
466090	464621	1
466090	464622	1
466090	464624	1
466090	464629	1
466090	464630	1
466090	464631	1
466090	464633	1
466090	464636	2
466090	464637	1
466090	464639	1
466090	464640	1
466090	464641	1
466090	464644	1
466090	464645	1
466090	464646	2
466090	464647	1
466090	464648	1
466090	464649	1
466090	464652	1
466090	464653	1
466090	464654	1
466090	464656	1
466090	464658	1
466090	464665	1
466090	464667	1
466090	464669	1
466090	464672	1
466090	464673	1
466090	464675	2
466090	464676	1
466090	464677	1
466090	464681	2
466090	464682	1
466090	464683	1
466090	464686	1
466090	464687	1
466090	464689	1
466090	464690	1
466090	464691	1
466090	464694	1
466090	464695	1
466090	464696	1
466090	464697	1
466090	464700	1
466090	464701	1
466090	464706	1
466090	464708	1
466090	464709	1
466090	464710	2
466090	464711	1
466090	464713	1
466090	464717	1
466090	464718	1
466090	464719	1
466090	464722	1
466090	464723	2
466090	464724	1
466090	464725	1
466090	464727	1
466090	464728	2
466090	464729	1
466090	464730	1
466090	464731	1
466090	464732	2
466090	464734	1
466090	464735	1
466090	464736	1
466090	464737	1
466090	464738	1
466090	464739	1
466090	464740	1
466090	464741	2
466090	464744	1
466090	464745	1
466090	464746	1
466090	464749	1
466090	464750	1
466090	464751	1
466090	464752	1
466090	464756	1
466090	464757	2
466090	464758	1
466090	464759	1
466090	464760	1
466090	464761	1
466090	464765	1
466090	464766	1
466090	464767	1
466090	464769	1
466090	464770	1
466090	464773	1
466090	464778	1
466090	464784	1
466090	464786	2
466090	464787	1
466090	464788	1
466090	464789	1
466090	464790	1
466090	464792	1
466090	464793	1
466090	464794	1
466090	464795	2
466090	464797	1
466090	464801	1
466090	464805	1
466090	464806	1
466090	464807	1
466090	464810	1
466090	464812	2
466090	464813	1
466090	464814	2
466090	464816	1
466090	464818	1
466090	464819	1
466090	464820	1
466090	464821	1
466090	464824	2
466090	464825	1
466090	464826	1
466090	464827	1
466090	464828	1
466090	464829	1
466090	464830	1
466090	464832	1
466090	464833	1
466090	464835	1
466090	464836	1
466090	464839	1
466090	464840	1
466090	464841	1
466090	464842	2
466090	464843	2
466090	464844	1
466090	464846	1
466090	464847	1
466090	464848	1
466090	464849	1
466090	464855	1
466090	464856	1
466090	464859	1
466090	464861	1
466090	464862	1
466090	464863	1
466090	464864	1
466090	464866	1
466090	464867	1
466090	464868	1
466090	464869	1
466090	464870	1
466090	464871	1
466090	464872	3
466090	464873	1
466090	464874	1
466090	464877	1
466090	464879	2
466090	464881	1
466090	464882	1
466090	464884	1
466090	464885	1
466090	464886	1
466090	464889	1
466090	464890	1
466090	464891	1
466090	464898	1
466090	464900	1
466090	464901	1
466090	464902	2
466090	464903	1
466090	464905	1
466090	464908	1
466090	464909	1
466090	464910	2
466090	464911	1
466090	464912	2
466090	464913	1
466090	464916	1
466090	464918	1
466090	464919	1
466090	464920	1
466090	464921	1
466090	464924	2
466090	464925	2
466090	464928	1
466090	464930	1
466090	464932	1
466090	464935	1
466090	464936	1
466090	464937	1
466090	464938	1
466090	464939	1
466090	464940	1
466090	464942	1
466090	464943	1
466090	464944	2
466090	464945	1
466090	464947	1
466090	464948	2
466090	464949	1
466090	464950	1
466090	464951	2
466090	464952	1
466090	464954	1
466090	464955	1
466090	464956	1
466090	464957	1
466090	464958	2
466090	464959	1
466090	464960	1
466090	464961	1
466090	464963	1
466090	464965	1
466090	464966	4
466090	464967	2
466090	464968	1
466090	464969	2
466090	464971	2
466090	464972	1
466090	464973	1
466090	464975	1
466090	464976	1
466090	464977	1
466090	464978	1
466090	464979	1
466090	464983	1
466090	464984	1
466090	464985	1
466090	464987	1
466090	464988	1
466090	464989	1
466090	464990	1
466090	464991	1
466090	464993	1
466090	464994	1
466090	464995	1
466090	464996	1
466090	464997	1
466090	464998	1
466090	464999	1
466090	465001	1
466090	465003	1
466090	465006	1
466090	465010	1
466090	465011	1
466090	465012	1
466090	465013	2
466090	465017	1
466090	465018	1
466090	465019	2
466090	465022	1
466090	465024	1
466090	465025	1
466090	465027	1
466090	465028	1
466090	465029	1
466090	465030	1
466090	465031	1
466090	465034	1
466090	465035	1
466090	465036	1
466090	465037	1
466090	465040	1
466090	465041	1
466090	465043	1
466090	465044	2
466090	465045	1
466090	465046	1
466090	465047	1
466090	465048	1
466090	465050	2
466090	465051	1
466090	465052	1
466090	465053	3
466090	465057	1
466090	465058	1
466090	465059	2
466090	465060	1
466090	465061	1
466090	465063	1
466090	465064	1
466090	465065	1
466090	465067	1
466090	465068	2
466090	465069	1
466090	465070	1
466090	465071	1
466090	465072	2
466090	465073	1
466090	465075	1
466090	465076	2
466090	465077	2
466090	465078	1
466090	465079	2
466090	465080	2
466090	465081	1
466090	465082	1
466090	465083	1
466090	465084	1
466090	465086	2
466090	465087	2
466090	465088	1
466090	465089	1
466090	465091	2
466090	465092	1
466090	465093	2
466090	465094	1
466090	465095	1
466090	465096	1
466090	465097	1
466090	465099	1
466090	465101	1
466090	465102	1
466090	465103	1
466090	465104	1
466090	465105	1
466090	465108	1
466090	465109	1
466090	465110	1
466090	465111	1
466090	465112	2
466090	465113	1
466090	465114	3
466090	465115	1
466090	465116	1
466090	465117	1
466090	465118	1
466090	465120	1
466090	465124	1
466090	465125	1
466090	465126	1
466090	465127	1
466090	465128	1
466090	465129	1
466090	465130	1
466090	465131	1
466090	465132	2
466090	465133	2
466090	465134	1
466090	465135	1
466090	465138	1
466090	465139	2
466090	465140	1
466090	465141	1
466090	465142	1
466090	465143	1
466090	465145	1
466090	465146	1
466090	465147	2
466090	465148	2
466090	465149	1
466090	465150	1
466090	465151	2
466090	465152	1
466090	465154	1
466090	465155	1
466090	465156	1
466090	465157	1
466090	465158	1
466090	465159	1
466090	465160	1
466090	465161	1
466090	465162	2
466090	465163	1
466090	465164	1
466090	465165	1
466090	465166	2
466090	465167	2
466090	465168	1
466090	465169	1
466090	465170	1
466090	465171	1
466090	465172	1
466090	465173	1
466090	465174	2
466090	465175	2
466090	465177	1
466090	465178	1
466090	465180	2
466090	465181	2
466090	465182	1
466090	465183	1
466090	465184	1
466090	465185	1
466090	465188	2
466090	465189	1
466090	465190	1
466090	465191	1
466090	465192	1
466090	465193	3
466090	465194	1
466090	465195	1
466090	465196	1
466090	465197	3
466090	465198	1
466090	465199	1
466090	465200	1
466090	465201	2
466090	465203	1
466090	465204	1
466090	465205	1
466090	465206	1
466090	465207	2
466090	465208	1
466090	465209	3
466090	465210	1
466090	465211	1
466090	465212	1
466090	465213	1
466090	465215	1
466090	465218	1
466090	465219	1
466090	465220	1
466090	465221	1
466090	465222	1
466090	465223	1
466090	465225	2
466090	465227	1
466090	465228	1
466090	465229	1
466090	465230	1
466090	465231	1
466090	465232	2
466090	465234	1
466090	465235	3
466090	465236	1
466090	465238	1
466090	465239	1
466090	465240	1
466090	465241	1
466090	465242	1
466090	465243	1
466090	465244	1
466090	465246	1
466090	465247	1
466090	465248	1
466090	465249	1
466090	465250	1
466090	465251	1
466090	465252	1
466090	465253	1
466090	465254	1
466090	465255	3
466090	465256	1
466090	465257	1
466090	465258	2
466090	465260	2
466090	465261	2
466090	465262	4
466090	465263	2
466090	465264	2
466090	465266	1
466090	465268	1
466090	465269	1
466090	465271	3
466090	465272	2
466090	465273	1
466090	465274	1
466090	465275	1
466090	465281	1
466090	465282	1
466090	465283	3
466090	465284	1
466090	465285	1
466090	465286	2
466090	465287	1
466090	465288	1
466090	465292	1
466090	465293	2
466090	465294	1
466090	465295	1
466090	465296	1
466090	465297	3
466090	465298	1
466090	465299	3
466090	465300	2
466090	465301	2
466090	465302	2
466090	465303	4
466090	465304	1
466090	465305	3
466090	465307	1
466090	465308	3
466090	465309	1
466090	465310	2
466090	465312	2
466090	465313	1
466090	465314	2
466090	465315	1
466090	465316	2
466090	465317	1
466090	465318	3
466090	465319	1
466090	465320	1
466090	465321	1
466090	465322	3
466090	465324	1
466090	465325	1
466090	465326	2
466090	465327	1
466090	465328	4
466090	465330	2
466090	465331	2
466090	465332	1
466090	465333	2
466090	465334	2
466090	465335	3
466090	465336	2
466090	465337	1
466090	465338	3
466090	465339	2
466090	465340	4
466090	465342	1
466090	465343	1
466090	465344	2
466090	465345	5
466090	465346	3
466090	465347	4
466090	465348	2
466090	465349	2
466090	465350	2
466090	465351	2
466090	465352	6
466090	465353	3
466090	465354	3
466090	465355	1
466090	465356	3
466090	465357	1
466090	465358	3
466090	465359	4
466090	465360	1
466090	465361	4
466090	465362	1
466090	465363	1
466090	465364	1
466090	465365	5
466090	465366	1
466090	465367	2
466090	465368	3
466090	465369	1
466090	465370	2
466090	465371	1
466090	465373	2
466090	465374	4
466090	465375	3
466090	465376	1
466090	465377	3
466090	465378	1
466090	465379	2
466090	465380	2
466090	465381	2
466090	465382	2
466090	465384	1
466090	465385	1
466090	465386	1
466090	465388	4
466090	465389	1
466090	465390	1
466090	465391	2
466090	465392	2
466090	465393	5
466090	465394	1
466090	465395	2
466090	465397	2
466090	465398	5
466090	465399	3
466090	465400	1
466090	465401	3
466090	465402	1
466090	465403	2
466090	465405	3
466090	465407	1
466090	465408	1
466090	465410	1
466090	465411	1
466090	465412	2
466090	465413	4
466090	465414	1
466090	465415	1
466090	465416	2
466090	465417	2
466090	465418	7
466090	465419	2
466090	465420	2
466090	465421	2
466090	465423	4
466090	465424	3
466090	465425	2
466090	465426	2
466090	465427	3
466090	465428	2
466090	465429	4
466090	465430	1
466090	465431	3
466090	465433	3
466090	465434	2
466090	465435	2
466090	465437	1
466090	465438	2
466090	465439	2
466090	465440	3
466090	465441	2
466090	465442	1
466090	465443	5
466090	465444	3
466090	465445	1
466090	465446	2
466090	465447	3
466090	465449	1
466090	465450	3
466090	465451	2
466090	465453	5
466090	465454	2
466090	465455	2
466090	465456	5
466090	465457	2
466090	465458	2
466090	465459	4
466090	465460	1
466090	465461	1
466090	465462	1
466090	465463	1
466090	465464	4
466090	465465	1
466090	465466	2
466090	465467	4
466090	465469	5
466090	465470	3
466090	465471	1
466090	465472	2
466090	465473	1
466090	465474	4
466090	465475	1
466090	465477	1
466090	465478	2
466090	465479	1
466090	465480	2
466090	465481	3
466090	465482	2
466090	465483	4
466090	465484	4
466090	465485	2
466090	465487	1
466090	465488	4
466090	465489	3
466090	465490	1
466090	465492	2
466090	465493	3
466090	465494	3
466090	465495	1
466090	465496	2
466090	465497	1
466090	465498	3
466090	465499	1
466090	465500	1
466090	465501	2
466090	465503	1
466090	465504	1
466090	465505	3
466090	465506	1
466090	465507	2
466090	465508	1
466090	465509	2
466090	465510	2
466090	465511	2
466090	465512	2
466090	465513	4
466090	465514	2
466090	465516	3
466090	465517	3
466090	465518	2
466090	465519	1
466090	465520	1
466090	465521	2
466090	465522	2
466090	465523	1
466090	465525	2
466090	465526	3
466090	465527	1
466090	465528	3
466090	465530	1
466090	465531	1
466090	465532	6
466090	465533	1
466090	465534	2
466090	465535	2
466090	465536	3
466090	465537	4
466090	465538	2
466090	465539	3
466090	465540	1
466090	465541	5
466090	465542	2
466090	465543	2
466090	465544	1
466090	465545	1
466090	465546	6
466090	465547	1
466090	465548	2
466090	465549	2
466090	465550	2
466090	465552	5
466090	465553	1
466090	465554	4
466090	465555	2
466090	465556	5
466090	465557	3
466090	465558	2
466090	465559	1
466090	465560	3
466090	465563	1
466090	465564	4
466090	465565	4
466090	465566	3
466090	465567	1
466090	465568	3
466090	465569	1
466090	465570	4
466090	465571	1
466090	465572	2
466090	465574	4
466090	465575	2
466090	465576	5
466090	465577	3
466090	465578	2
466090	465579	1
466090	465580	4
466090	465581	2
466090	465582	2
466090	465583	5
466090	465584	4
466090	465585	2
466090	465586	3
466090	465587	5
466090	465588	3
466090	465589	1
466090	465590	4
466090	465591	3
466090	465592	3
466090	465593	4
466090	465594	2
466090	465595	1
466090	465596	3
466090	465597	4
466090	465598	3
466090	465599	1
466090	465600	3
466090	465602	3
466090	465603	1
466090	465604	1
466090	465605	3
466090	465606	2
466090	465607	6
466090	465608	3
466090	465609	1
466090	465610	2
466090	465611	1
466090	465613	1
466090	465615	2
466090	465616	3
466090	465617	3
466090	465618	3
466090	465619	2
466090	465620	3
466090	465621	4
466090	465623	7
466090	465624	1
466090	465625	2
466090	465626	3
466090	465627	5
466090	465628	4
466090	465629	5
466090	465630	4
466090	465631	6
466090	465632	3
466090	465633	4
466090	465634	3
466090	465635	6
466090	465636	4
466090	465637	3
466090	465638	3
466090	465639	7
466090	465640	3
466090	465642	4
466090	465643	4
466090	465644	3
466090	465645	4
466090	465646	4
466090	465647	7
466090	465648	2
466090	465649	4
466090	465650	5
466090	465651	3
466090	465652	2
466090	465653	2
466090	465654	2
466090	465655	2
466090	465656	4
466090	465657	4
466090	465658	4
466090	465659	3
466090	465660	1
466090	465663	1
466090	465665	1
466090	465667	1
466090	465668	5
466090	465669	6
466090	465670	2
466090	465671	3
466090	465672	3
466090	465673	4
466090	465674	3
466090	465676	4
466090	465678	7
466090	465679	3
466090	465680	3
466090	465681	8
466090	465682	2
466090	465683	2
466090	465684	6
466090	465685	6
466090	465686	6
466090	465687	3
466090	465688	3
466090	465689	5
466090	465690	5
466090	465691	3
466090	465692	3
466090	465693	3
466090	465694	6
466090	465695	4
466090	465696	5
466090	465697	6
466090	465698	6
466090	465699	3
466090	465700	5
466090	465701	7
466090	465703	4
466090	465704	4
466090	465706	5
466090	465707	5
466090	465708	8
466090	465710	7
466090	465711	8
466090	465712	3
466090	465713	4
466090	465714	9
466090	465715	5
466090	465716	2
466090	465717	6
466090	465718	7
466090	465719	5
466090	465720	7
466090	465721	4
466090	465722	1
466090	465723	1
466090	465724	1
466090	465725	2
466090	465726	6
466090	465727	5
466090	465728	2
466090	465729	7
466090	465730	3
466090	465731	5
466090	465732	3
466090	465733	9
466090	465734	7
466090	465735	5
466090	465736	3
466090	465737	3
466090	465738	7
466090	465739	4
466090	465740	5
466090	465741	4
466090	465742	4
466090	465743	6
466090	465744	5
466090	465745	4
466090	465746	6
466090	465747	2
466090	465748	2
466090	465749	5
466090	465750	2
466090	465751	4
466090	465752	4
466090	465753	4
466090	465754	4
466090	465755	5
466090	465757	6
466090	465758	4
466090	465759	6
466090	465760	6
466090	465761	3
466090	465762	4
466090	465763	3
466090	465764	2
466090	465766	6
466090	465767	2
466090	465768	1
466090	465769	8
466090	465770	5
466090	465771	4
466090	465772	2
466090	465773	6
466090	465774	3
466090	465775	5
466090	465776	4
466090	465777	6
466090	465779	3
466090	465780	6
466090	465781	4
466090	465782	2
466090	465783	5
466090	465784	3
466090	465785	5
466090	465786	1
466090	465787	6
466090	465788	3
466090	465792	3
466090	465793	4
466090	465794	7
466090	465795	1
466090	465796	3
466090	465797	2
466090	465798	2
466090	465800	1
466090	465801	1
466090	465802	5
466090	465803	5
466090	465804	4
466090	465805	2
466090	465806	1
466090	465807	4
466090	465808	2
466090	465809	5
466090	465810	6
466090	465812	2
466090	465813	4
466090	465814	2
466090	465815	2
466090	465816	6
466090	465817	4
466090	465818	3
466090	465819	3
466090	465820	2
466090	465821	2
466090	465823	3
466090	465824	3
466090	465825	2
466090	465826	4
466090	465827	3
466090	465828	2
466090	465829	4
466090	465830	2
466090	465831	2
466090	465832	5
466090	465833	4
466090	465834	1
466090	465835	4
466090	465836	3
466090	465837	2
466090	465838	3
466090	465840	2
466090	465841	1
466090	465843	4
466090	465844	1
466090	465845	1
466090	465846	2
466090	465848	1
466090	465849	3
466090	465850	4
466090	465851	2
466090	465852	2
466090	465853	2
466090	465854	1
466090	465855	2
466090	465856	4
466090	465857	1
466090	465859	2
466090	465860	3
466090	465861	1
466090	465862	4
466090	465863	4
466090	465864	6
466090	465865	3
466090	465866	1
466090	465867	2
466090	465868	3
466090	465869	1
466090	465870	1
466090	465871	3
466090	465873	3
466090	465874	1
466090	465875	3
466090	465876	2
466090	465877	4
466090	465878	2
466090	465879	2
466090	465880	1
466090	465881	3
466090	465882	4
466090	465883	2
466090	465884	1
466090	465885	2
466090	465886	2
466090	465888	6
466090	465889	3
466090	465890	1
466090	465891	3
466090	465892	2
466090	465893	3
466090	465894	3
466090	465895	4
466090	465896	2
466090	465897	2
466090	465898	3
466090	465899	1
466090	465901	3
466090	465902	4
466090	465903	3
466090	465904	3
466090	465905	1
466090	465906	1
466090	465908	1
466090	465909	2
466090	465910	2
466090	465911	4
466090	465913	2
466090	465915	2
466090	465916	6
466090	465917	3
466090	465918	1
466090	465919	3
466090	465920	2
466090	465921	4
466090	465922	1
466090	465923	2
466090	465924	1
466090	465925	5
466090	465926	6
466090	465927	3
466090	465928	3
466090	465929	3
466090	465930	3
466090	465931	6
466090	465932	5
466090	465933	7
466090	465934	4
466090	465935	5
466090	465936	3
466090	465937	2
466090	465938	4
466090	465939	6
466090	465940	4
466090	465941	4
466090	465942	3
466090	465943	3
466090	465944	4
466090	465945	7
466090	465946	5
466090	465947	3
466090	465948	6
466090	465949	5
466090	465950	5
466090	465952	1
466090	465953	3
466090	465954	4
466090	465955	2
466090	465956	6
466090	465957	6
466090	465958	4
466090	465962	3
466090	465963	3
466090	465964	4
466090	465965	4
466090	465966	4
466090	465967	4
466090	465968	2
466090	465970	1
466090	465971	2
466090	465972	7
466090	465973	6
466090	465974	6
466090	465975	2
466090	465976	7
466090	465977	5
466090	465978	4
466090	465979	8
466090	465980	5
466090	465981	9
466090	465982	6
466090	465983	4
466090	465984	3
466090	465985	4
466090	465986	5
466090	465987	2
466090	465988	8
466090	465989	8
466090	465990	6
466090	465991	10
466090	465992	5
466090	465993	12
466090	465994	5
466090	465995	7
466090	465996	5
466090	465997	6
466090	465998	7
466090	465999	7
466090	466000	7
466090	466001	7
466090	466002	9
466090	466003	8
466090	466004	8
466090	466005	7
466090	466006	12
466090	466007	8
466090	466008	9
466090	466009	8
466090	466010	5
466090	466011	7
466090	466013	3
466090	466014	2
466090	466015	7
466090	466016	12
466090	466017	23
466090	466018	12
466090	466019	17
466090	466020	11
466090	466021	20
466090	466022	17
466090	466023	24
466090	466024	13
466090	466025	16
466090	466026	22
466090	466027	18
466090	466028	18
466090	466029	19
466090	466030	19
466090	466031	7
466090	466032	23
466090	466033	22
466090	466034	27
466090	466035	28
466090	466037	22
466090	466038	31
466090	466039	24
466090	466040	31
466090	466041	19
466090	466042	19
466090	466043	27
466090	466044	33
466090	466045	28
466090	466046	29
466090	466047	12
466090	466048	20
466090	466049	21
466090	466050	32
466090	466051	21
466090	466052	30
466090	466053	26
466090	466054	38
466090	466055	35
466090	466056	36
466090	466057	41
466090	466058	51
466090	466059	58
466090	466060	37
466090	466061	48
466090	466062	41
466090	466063	51
466090	466064	55
466090	466065	61
466090	466066	72
466090	466067	52
466090	466068	63
466090	466069	45
466090	466070	80
466090	466071	110
466090	466072	108
466090	466073	82
466090	466074	123
466090	466075	79
466090	466076	79
466090	466077	183
466090	466078	157
466090	466079	212
466090	466080	177
466090	466081	209
466090	466082	285
466090	466083	441
466090	466084	490
466090	466085	395
466090	466086	1083
466090	466087	1527
466090	466088	2270
466090	466092	696
466090	466093	491
466090	466094	295
466090	466095	195
466090	466096	434
466090	466097	501
466090	466098	218
466090	466099	238
466090	466100	166
466090	466101	144
466090	466102	104
466090	466103	23
466090	466104	84
466090	466105	84
466090	466106	108
466090	466107	68
466090	466108	59
466090	466109	68
466090	466110	65
466090	466111	67
466090	466112	53
466090	466113	75
466090	466115	60
466090	466116	44
466090	466117	58
466090	466118	54
466090	466119	67
466090	466120	78
466090	466121	55
466090	466122	53
466090	466123	53
466090	466124	73
466090	466125	66
466090	466126	65
466090	466127	34
466090	466128	42
466090	466130	51
466090	466131	44
466090	466132	49
466090	466133	45
466090	466134	57
466090	466135	36
466090	466137	43
466090	466138	35
466090	466139	38
466090	466140	36
466090	466142	36
466090	466143	41
466090	466144	38
466090	466147	17
466090	466148	36
466090	466149	30
466090	466150	20
466090	466151	33
466090	466152	28
466090	466153	28
466090	466154	25
466090	466155	32
466090	466156	33
466090	466157	43
466090	466158	26
466090	466159	31
466090	466160	28
466090	466161	32
466090	466162	29
466090	466163	32
466090	466164	21
466090	466165	22
466090	466166	25
466090	466167	18
466090	466168	16
466090	466169	22
466090	466170	15
466090	466171	28
466090	466172	24
466090	466173	18
466090	466174	24
466090	466175	20
466090	466176	28
466090	466177	24
466090	466178	23
466090	466179	21
466090	466180	21
466090	466181	1
466090	466182	21
466090	466183	21
466090	466184	19
466090	466185	25
466090	466186	21
466090	466187	17
466090	466188	25
466090	466189	38
466090	466190	21
466090	466191	20
466090	466192	18
466090	466193	19
466090	466194	26
466090	466195	23
466090	466196	11
466090	466197	13
466090	466198	16
466090	466199	12
466090	466200	9
466090	466201	12
466090	466202	12
466090	466203	4
466090	466204	18
466090	466205	18
466090	466206	15
466090	466207	12
466090	466208	13
466090	466210	7
466090	466211	10
466090	466212	12
466090	466213	7
466090	466214	10
466090	466215	10
466090	466217	4
466090	466218	13
466090	466219	8
466090	466220	7
466090	466221	8
466090	466222	13
466090	466223	9
466090	466224	12
466090	466225	16
466090	466226	18
466090	466227	14
466090	466228	9
466090	466229	10
466090	466230	5
466090	466231	8
466090	466232	7
466090	466233	8
466090	466234	10
466090	466235	11
466090	466236	12
466090	466237	7
466090	466239	9
466090	466240	5
466090	466241	8
466090	466242	6
466090	466243	6
466090	466244	9
466090	466245	8
466090	466246	14
466090	466248	9
466090	466249	6
466090	466250	11
466090	466251	11
466090	466252	9
466090	466253	5
466090	466254	11
466090	466256	11
466090	466258	11
466090	466259	12
466090	466260	6
466090	466261	11
466090	466262	12
466090	466263	8
466090	466264	10
466090	466265	7
466090	466266	2
466090	466267	4
466090	466268	2
466090	466269	7
466090	466270	7
466090	466271	8
466090	466272	11
466090	466273	16
466090	466274	4
466090	466275	10
466090	466276	14
466090	466277	7
466090	466278	5
466090	466280	4
466090	466281	14
466090	466282	6
466090	466283	5
466090	466284	5
466090	466285	7
466090	466286	11
466090	466287	10
466090	466288	10
466090	466289	11
466090	466290	12
466090	466291	7
466090	466292	20
466090	466293	16
466090	466294	7
466090	466295	9
466090	466296	12
466090	466297	7
466090	466298	5
466090	466299	17
466090	466300	14
466090	466302	15
466090	466303	6
466090	466304	5
466090	466305	10
466090	466306	14
466090	466307	13
466090	466308	10
466090	466309	9
466090	466310	12
466090	466311	14
466090	466312	4
466090	466313	1
466090	466314	8
466090	466316	13
466090	466317	8
466090	466318	11
466090	466319	7
466090	466320	11
466090	466321	6
466090	466322	10
466090	466323	9
466090	466324	11
466090	466325	8
466090	466326	10
466090	466327	5
466090	466328	10
466090	466329	9
466090	466330	8
466090	466331	3
466090	466332	8
466090	466333	7
466090	466334	8
466090	466335	1
466090	466336	1
466090	466337	3
466090	466338	12
466090	466339	10
466090	466340	11
466090	466341	4
466090	466342	5
466090	466343	4
466090	466344	8
466090	466345	10
466090	466347	7
466090	466348	3
466090	466349	9
466090	466350	7
466090	466351	8
466090	466352	6
466090	466353	8
466090	466354	5
466090	466355	13
466090	466356	10
466090	466357	8
466090	466358	3
466090	466359	7
466090	466360	10
466090	466361	7
466090	466362	12
466090	466363	5
466090	466364	9
466090	466365	9
466090	466366	4
466090	466367	8
466090	466368	5
466090	466369	4
466090	466370	9
466090	466371	4
466090	466372	7
466090	466373	9
466090	466374	7
466090	466375	8
466090	466376	4
466090	466377	4
466090	466378	5
466090	466379	5
466090	466380	9
466090	466381	7
466090	466383	5
466090	466385	7
466090	466386	6
466090	466387	5
466090	466388	6
466090	466389	5
466090	466390	6
466090	466391	5
466090	466392	8
466090	466393	8
466090	466394	5
466090	466395	5
466090	466396	6
466090	466397	5
466090	466398	7
466090	466399	4
466090	466400	6
466090	466401	10
466090	466402	5
466090	466403	5
466090	466404	3
466090	466405	3
466090	466406	6
466090	466407	4
466090	466408	6
466090	466409	3
466090	466410	4
466090	466411	5
466090	466412	4
466090	466413	6
466090	466414	5
466090	466415	5
466090	466416	5
466090	466417	8
466090	466418	5
466090	466419	5
466090	466420	3
466090	466422	5
466090	466423	4
466090	466424	6
466090	466425	5
466090	466426	7
466090	466427	4
466090	466428	4
466090	466429	4
466090	466430	2
466090	466431	2
466090	466432	2
466090	466433	4
466090	466434	5
466090	466435	2
466090	466436	9
466090	466437	3
466090	466438	5
466090	466439	4
466090	466441	5
466090	466442	3
466090	466443	2
466090	466444	4
466090	466445	4
466090	466446	3
466090	466447	6
466090	466448	4
466090	466449	6
466090	466450	2
466090	466451	2
466090	466452	4
466090	466454	4
466090	466455	3
466090	466457	1
466090	466459	1
466090	466460	4
466090	466461	2
466090	466462	3
466090	466463	4
466090	466464	8
466090	466465	4
466090	466466	5
466090	466467	5
466090	466468	6
466090	466469	4
466090	466470	3
466090	466471	3
466090	466472	2
466090	466473	1
466090	466474	3
466090	466475	4
466090	466476	5
466090	466477	3
466090	466478	4
466090	466479	4
466090	466480	6
466090	466481	2
466090	466482	2
466090	466483	3
466090	466484	4
466090	466485	2
466090	466486	1
466090	466487	1
466090	466488	3
466090	466489	2
466090	466490	4
466090	466491	3
466090	466492	8
466090	466493	2
466090	466494	5
466090	466495	2
466090	466496	4
466090	466497	6
466090	466498	4
466090	466499	5
466090	466500	7
466090	466501	5
466090	466502	4
466090	466503	6
466090	466504	2
466090	466505	5
466090	466506	4
466090	466507	2
466090	466508	4
466090	466509	7
466090	466510	8
466090	466511	5
466090	466512	5
466090	466513	5
466090	466514	7
466090	466515	3
466090	466516	2
466090	466517	2
466090	466518	3
466090	466519	2
466090	466520	3
466090	466522	4
466090	466523	4
466090	466524	7
466090	466525	4
466090	466527	3
466090	466528	1
466090	466530	2
466090	466531	5
466090	466532	5
466090	466533	4
466090	466534	3
466090	466535	5
466090	466537	3
466090	466538	4
466090	466539	2
466090	466540	4
466090	466541	3
466090	466542	6
466090	466543	5
466090	466544	4
466090	466545	6
466090	466546	5
466090	466547	3
466090	466548	4
466090	466549	1
466090	466550	1
466090	466551	3
466090	466552	5
466090	466553	4
466090	466554	7
466090	466555	3
466090	466556	2
466090	466557	4
466090	466558	6
466090	466559	2
466090	466560	3
466090	466562	3
466090	466563	3
466090	466564	3
466090	466565	2
466090	466566	1
466090	466567	5
466090	466568	4
466090	466569	1
466090	466570	2
466090	466571	1
466090	466572	1
466090	466573	1
466090	466574	1
466090	466575	5
466090	466576	4
466090	466577	1
466090	466578	4
466090	466579	3
466090	466581	2
466090	466582	2
466090	466584	1
466090	466585	8
466090	466586	3
466090	466588	3
466090	466589	1
466090	466590	1
466090	466591	2
466090	466592	3
466090	466593	3
466090	466594	4
466090	466595	3
466090	466596	1
466090	466597	2
466090	466600	1
466090	466601	1
466090	466602	3
466090	466604	1
466090	466605	1
466090	466606	1
466090	466609	1
466090	466610	1
466090	466611	2
466090	466612	2
466090	466613	1
466090	466614	1
466090	466615	1
466090	466616	1
466090	466617	1
466090	466618	2
466090	466620	2
466090	466621	1
466090	466624	1
466090	466625	1
466090	466630	1
466090	466631	2
466090	466632	1
466090	466634	2
466090	466635	1
466090	466636	1
466090	466637	2
466090	466638	2
466090	466639	3
466090	466640	3
466090	466641	1
466090	466642	2
466090	466643	3
466090	466644	1
466090	466645	3
466090	466646	2
466090	466647	1
466090	466648	3
466090	466649	2
466090	466650	2
466090	466651	1
466090	466652	6
466090	466653	6
466090	466654	1
466090	466655	1
466090	466656	2
466090	466657	2
466090	466658	1
466090	466659	1
466090	466660	1
466090	466662	1
